transactionID,carrierID,customerID,amount,date
5233,2,187,13.82,2007-07-05 12:44:20
5234,3,914,6.91,2009-08-24 06:04:27
5235,3,420,14.83,2005-10-19 04:15:25
5236,3,639,6.79,2007-07-11 14:00:10
5237,2,72,14.75,2005-09-13 08:17:03
5238,3,336,17.59,2005-05-04 15:37:23
5239,2,998,6.86,2007-01-28 12:56:56
5240,3,735,6.41,2008-09-16 18:19:08
5241,3,639,8.85,2006-01-01 16:04:24
5242,2,20,9.0,2009-07-08 19:29:46
5243,3,685,5.49,2009-11-08 03:02:46
5244,2,327,16.09,2005-08-11 00:26:31
5245,2,551,19.64,2007-10-03 03:42:42
5246,3,103,8.06,2006-07-19 13:46:37
5247,3,879,9.34,2007-04-22 01:20:38
5248,2,607,18.27,2008-01-27 00:27:13
5249,1,489,16.48,2009-04-16 07:11:57
5250,3,325,13.71,2006-09-06 04:41:10
5251,2,318,9.84,2009-05-23 16:55:28
5252,2,23,13.48,2008-07-14 22:36:32
5253,2,869,9.56,2009-07-10 02:19:02
5254,3,244,12.98,2007-07-07 04:06:06
5255,2,817,8.99,2006-11-07 11:47:13
5256,3,468,7.69,2005-10-22 17:24:26
5257,3,11,6.41,2006-06-02 22:30:31
5258,3,537,17.56,2008-01-12 07:12:36
5259,2,639,12.34,2008-06-19 17:35:43
5260,1,708,7.98,2008-10-22 08:53:25
5261,1,125,10.96,2005-09-08 17:18:08
5262,2,786,9.3,2008-02-19 21:21:19
5263,1,515,18.71,2006-04-28 05:28:15
5264,3,925,10.58,2005-02-11 07:59:15
5265,3,751,13.91,2006-01-19 07:42:52
5266,3,102,9.38,2007-10-12 03:09:03
5267,2,849,18.9,2006-07-31 07:03:28
5268,1,970,19.58,2009-03-25 23:36:15
5269,2,691,5.13,2005-10-21 05:04:56
5270,1,905,18.69,2008-11-23 20:52:06
5271,3,605,17.94,2006-01-03 07:59:11
5272,2,980,11.66,2007-11-22 08:22:34
5273,1,347,13.25,2007-10-21 23:02:29
5274,2,108,18.73,2008-04-12 07:32:55
5275,1,771,8.46,2008-08-04 03:45:14
5276,1,571,11.15,2009-12-25 06:45:31
5277,2,11,17.14,2009-03-24 13:43:32
5278,2,270,10.31,2007-07-03 22:45:17
5279,3,57,6.32,2007-03-20 21:20:08
5280,2,604,9.25,2008-09-10 06:59:06
5281,2,621,5.3,2009-02-11 18:03:22
5282,3,884,7.97,2006-12-03 14:20:21
5283,2,889,16.44,2008-08-04 16:07:08
5284,3,389,19.55,2009-11-13 22:41:51
5285,1,250,10.94,2005-04-30 12:11:35
5286,1,247,17.11,2008-05-11 10:48:27
5287,1,50,14.89,2006-01-28 17:10:33
5288,3,139,12.52,2008-01-19 05:57:02
5289,3,419,19.86,2008-07-05 08:46:10
5290,3,297,8.87,2008-02-16 23:05:12
5291,1,298,11.77,2007-06-12 22:13:45
5292,3,530,11.98,2005-02-23 09:10:35
5293,1,695,19.15,2006-12-02 00:26:39
5294,2,562,15.65,2008-03-03 18:44:17
5295,1,786,15.86,2005-01-22 16:28:53
5296,1,338,19.19,2007-01-25 09:10:37
5297,1,196,12.55,2005-01-12 11:31:43
5298,3,284,19.29,2005-05-15 16:03:07
5299,2,602,11.62,2008-07-14 07:29:25
5300,2,995,6.65,2009-06-20 16:33:15
5301,2,796,7.39,2008-09-24 01:01:24
5302,1,951,5.01,2009-07-19 19:36:29
5303,2,503,11.11,2006-09-01 12:26:18
5304,1,332,14.51,2005-07-28 12:05:59
5305,1,515,6.77,2005-12-20 13:54:08
5306,1,740,6.31,2005-03-02 22:53:05
5307,1,488,9.81,2009-01-15 16:41:31
5308,3,246,14.6,2006-07-09 00:44:47
5309,2,930,11.74,2007-01-07 07:15:05
5310,1,230,14.83,2008-03-03 21:54:48
5311,1,544,8.16,2005-05-17 07:39:06
5312,3,29,12.18,2007-11-16 18:23:37
5313,3,860,14.5,2007-01-30 05:14:11
5314,2,658,15.19,2006-03-01 08:06:26
5315,2,484,9.9,2009-02-09 06:38:18
5316,1,191,11.42,2006-06-27 16:42:27
5317,1,928,12.06,2006-09-24 12:45:09
5318,3,782,9.01,2005-05-14 13:24:34
5319,1,504,16.4,2005-08-23 12:09:40
5320,1,523,10.28,2008-11-01 14:28:27
5321,3,992,18.94,2005-06-03 17:54:08
5322,2,519,6.23,2005-03-12 09:55:37
5323,1,754,17.18,2007-08-22 06:47:38
5324,2,497,16.53,2009-09-06 01:39:42
5325,2,46,13.62,2009-05-07 07:58:41
5326,2,325,15.49,2005-05-03 22:06:40
5327,2,199,15.36,2006-03-29 20:08:36
5328,3,188,14.0,2005-07-24 09:03:30
5329,3,345,9.41,2009-08-11 08:00:10
5330,3,976,8.8,2008-03-27 17:11:45
5331,3,452,18.41,2008-10-29 00:13:13
5332,2,357,17.19,2006-05-07 08:57:23
5333,3,343,19.55,2009-08-05 20:56:45
5334,1,8,12.07,2009-06-18 07:51:38
5335,3,928,16.31,2005-08-03 05:17:34
5336,3,927,9.04,2007-09-22 09:45:07
5337,3,105,14.53,2005-04-20 06:14:47
5338,2,235,6.36,2005-12-11 06:25:12
5339,1,570,15.09,2007-09-11 21:46:37
5340,1,245,6.94,2008-02-16 19:42:51
5341,1,249,19.62,2009-05-25 19:31:05
5342,3,716,5.42,2005-04-19 04:10:42
5343,3,526,5.32,2005-12-16 14:48:22
5344,1,193,19.3,2007-02-06 11:56:02
5345,2,441,14.17,2008-09-21 01:37:50
5346,3,569,18.07,2006-11-10 15:47:58
5347,1,599,14.99,2007-12-23 13:02:18
5348,1,454,6.58,2006-12-28 04:25:24
5349,2,154,7.01,2009-07-10 10:27:07
5350,3,863,17.04,2008-08-04 23:57:14
5351,3,997,5.03,2008-06-02 06:27:23
5352,2,209,5.25,2006-09-13 01:09:38
5353,1,528,19.94,2005-09-11 19:50:39
5354,2,559,13.67,2007-10-13 21:29:24
5355,1,517,6.72,2006-06-09 12:09:12
5356,1,616,7.92,2008-07-19 12:17:49
5357,3,654,12.09,2007-08-16 06:27:18
5358,2,491,5.96,2008-04-12 14:43:30
5359,2,229,10.17,2006-09-13 18:56:29
5360,1,589,15.44,2006-08-02 18:14:26
5361,1,418,10.04,2008-03-04 12:10:12
5362,3,620,10.16,2009-03-26 12:52:57
5363,1,153,19.81,2007-05-11 12:55:26
5364,2,876,17.54,2008-08-08 02:03:52
5365,3,721,15.62,2007-01-08 22:43:56
5366,2,790,14.99,2006-02-09 02:13:53
5367,2,421,5.1,2006-11-26 00:08:42
5368,3,57,17.06,2009-01-17 20:52:24
5369,2,910,7.84,2008-11-18 02:48:30
5370,3,319,19.86,2005-09-27 17:01:16
5371,3,291,10.69,2009-07-25 17:19:23
5372,2,818,14.77,2009-06-22 05:32:28
5373,2,278,12.63,2008-11-25 22:26:13
5374,2,580,18.58,2009-03-05 16:06:51
5375,1,420,17.55,2008-09-14 21:15:37
5376,2,86,16.76,2008-02-04 23:27:45
5377,3,678,14.22,2008-10-26 22:35:02
5378,1,847,17.44,2007-03-25 21:06:09
5379,1,266,8.11,2007-02-18 12:58:46
5380,3,90,19.77,2009-02-21 00:44:26
5381,3,557,7.66,2008-01-18 03:56:43
5382,1,349,18.97,2009-10-22 12:06:01
5383,2,953,15.8,2006-01-05 22:29:36
5384,2,171,15.65,2009-05-14 07:47:30
5385,2,619,6.97,2008-06-07 22:57:16
5386,1,605,17.35,2007-11-10 18:34:19
5387,2,852,9.15,2006-04-12 13:42:11
5388,1,715,12.27,2006-10-24 03:05:51
5389,1,911,7.67,2005-08-09 15:32:40
5390,3,468,7.59,2008-03-21 20:57:54
5391,3,411,10.32,2006-01-17 17:55:36
5392,2,237,15.94,2009-08-27 03:39:08
5393,1,549,16.66,2009-08-14 13:46:01
5394,3,629,7.84,2006-01-16 09:43:38
5395,2,130,6.03,2007-07-16 20:33:14
5396,2,458,5.91,2005-03-06 07:10:34
5397,2,866,17.93,2009-06-13 09:32:14
5398,3,662,7.72,2008-01-27 11:27:01
5399,2,730,9.74,2005-01-25 17:58:02
5400,3,681,19.36,2008-11-18 02:46:53
5401,2,923,14.6,2008-04-10 06:22:03
5402,1,886,14.71,2006-03-25 20:12:22
5403,1,709,13.58,2006-01-23 19:27:45
5404,1,740,9.76,2009-04-28 09:58:24
5405,2,966,8.21,2008-03-17 23:39:51
5406,1,73,6.47,2007-06-09 06:13:24
5407,1,873,5.07,2007-04-21 19:29:34
5408,3,125,16.05,2005-11-28 01:20:42
5409,1,316,12.66,2007-02-08 12:25:38
5410,1,996,6.04,2006-08-19 19:11:49
5411,1,741,5.79,2007-02-19 20:50:39
5412,1,648,12.71,2009-04-06 08:49:38
5413,3,627,18.57,2007-11-14 21:09:50
5414,1,906,18.99,2007-11-10 01:51:31
5415,1,399,18.39,2005-09-20 10:01:43
5416,2,532,11.16,2005-05-17 03:57:43
5417,3,679,17.72,2006-04-09 03:39:59
5418,2,255,12.81,2008-06-12 09:36:19
5419,3,911,7.25,2005-09-04 04:50:09
5420,3,25,16.19,2006-02-12 18:38:04
5421,3,497,12.16,2006-10-09 05:06:23
5422,2,967,10.17,2007-08-09 05:25:05
5423,3,641,19.09,2006-05-29 10:08:21
5424,1,81,7.96,2007-09-01 05:24:04
5425,3,336,10.46,2005-09-21 16:00:36
5426,1,537,5.35,2006-10-13 10:40:32
5427,1,187,5.92,2007-12-28 10:44:07
5428,2,542,15.34,2009-11-04 04:41:13
5429,1,444,7.71,2005-05-08 21:03:16
5430,1,508,12.15,2007-02-08 19:49:30
5431,3,866,13.71,2007-12-26 13:19:21
5432,3,124,11.19,2006-06-12 16:09:23
5433,1,100,9.66,2005-07-31 20:43:17
5434,3,800,19.73,2009-07-05 07:41:49
5435,1,564,14.91,2005-06-19 22:46:13
5436,3,601,15.16,2008-03-16 10:51:46
5437,1,997,14.27,2005-10-04 05:46:45
5438,3,258,13.99,2008-12-30 08:51:21
5439,3,286,15.71,2006-10-12 19:23:09
5440,3,504,9.25,2005-04-27 06:32:42
5441,1,274,10.38,2006-06-07 21:10:02
5442,3,48,15.08,2008-06-11 08:48:30
5443,2,598,13.28,2005-05-12 04:33:20
5444,1,202,13.01,2006-12-08 05:03:54
5445,3,177,13.0,2007-02-21 03:35:46
5446,3,411,17.47,2006-10-25 07:27:59
5447,1,13,16.34,2006-04-03 02:25:47
5448,2,858,10.52,2006-11-19 22:44:45
5449,2,651,8.33,2005-09-20 18:17:12
5450,1,281,19.56,2005-04-13 22:22:37
5451,3,342,11.11,2005-03-02 13:25:13
5452,3,592,19.34,2005-02-02 17:57:55
5453,2,275,13.11,2008-03-06 16:38:00
5454,3,818,14.73,2005-10-16 12:44:10
5455,3,39,17.57,2006-01-20 11:32:27
5456,1,464,13.35,2006-04-01 02:22:50
5457,3,230,17.59,2007-08-01 13:02:41
5458,2,611,16.82,2009-03-06 08:03:29
5459,1,952,17.5,2009-07-03 16:15:30
5460,1,993,6.1,2008-05-16 12:28:59
5461,3,978,15.18,2005-12-08 19:39:27
5462,2,938,10.58,2007-04-29 18:35:21
5463,2,934,19.8,2005-02-28 20:31:01
5464,3,287,7.11,2009-07-18 23:11:33
5465,1,713,5.52,2006-07-20 05:11:17
5466,1,462,14.99,2008-08-20 04:58:08
5467,1,162,18.23,2006-07-11 23:02:31
5468,1,429,16.4,2005-11-03 22:11:42
5469,1,492,17.66,2005-07-04 12:24:24
5470,1,70,5.43,2007-12-13 03:39:26
5471,1,636,13.82,2005-01-27 06:47:01
5472,3,544,6.94,2007-11-29 01:52:26
5473,2,513,10.92,2006-10-11 20:06:07
5474,2,161,7.46,2008-09-10 03:01:34
5475,3,568,8.11,2005-07-08 18:33:33
5476,1,62,12.82,2009-05-22 01:25:17
5477,1,493,7.91,2006-07-12 12:12:59
5478,2,365,6.33,2007-11-26 18:13:41
5479,3,437,17.76,2009-10-01 17:52:00
5480,3,272,9.0,2009-06-27 09:20:43
5481,2,596,8.12,2007-10-08 13:00:08
5482,2,773,7.0,2005-04-11 22:56:44
5483,3,805,18.91,2005-05-17 18:54:00
5484,2,594,18.72,2007-11-06 22:29:22
5485,3,277,14.41,2009-03-14 16:36:25
5486,2,563,10.66,2006-08-16 23:13:05
5487,2,246,11.34,2008-09-05 06:40:06
5488,1,694,10.55,2005-07-09 19:59:55
5489,2,565,15.03,2007-01-12 15:29:57
5490,3,681,11.5,2006-01-07 20:52:59
5491,1,949,11.5,2008-04-19 15:45:32
5492,2,320,15.41,2009-07-24 09:46:25
5493,1,27,13.03,2005-09-05 13:31:52
5494,1,635,15.47,2006-07-12 17:54:33
5495,3,921,5.99,2007-10-10 12:40:17
5496,1,556,14.58,2007-09-26 20:15:12
5497,3,785,11.31,2006-11-07 07:31:14
5498,1,556,7.23,2006-02-03 13:42:32
5499,3,943,18.26,2009-02-18 04:30:07
5500,1,654,16.83,2006-08-24 20:10:02
5501,2,739,19.86,2006-03-11 00:59:50
5502,3,802,9.71,2008-05-24 00:57:48
5503,3,270,5.75,2006-07-22 07:09:55
5504,3,95,6.9,2005-02-25 00:43:40
5505,3,215,10.96,2006-11-19 21:32:24
5506,3,919,9.88,2008-04-17 06:13:54
5507,3,552,7.35,2006-06-25 23:22:52
5508,2,913,11.86,2008-08-17 09:24:52
5509,1,335,13.14,2005-03-19 01:58:36
5510,3,434,7.18,2006-10-20 07:09:34
5511,3,867,15.41,2007-10-09 11:55:05
5512,2,497,18.61,2008-09-07 21:42:27
5513,1,587,8.66,2008-12-30 20:22:01
5514,3,48,9.19,2005-07-02 00:30:49
5515,2,791,16.99,2009-08-11 13:27:51
5516,3,896,11.74,2005-11-03 01:52:13
5517,3,90,18.23,2008-02-20 17:49:56
5518,1,345,14.19,2006-06-10 14:07:21
5519,1,955,11.26,2006-08-21 10:12:45
5520,1,972,14.23,2009-10-26 21:43:29
5521,3,937,10.67,2008-09-01 10:25:23
5522,2,658,6.85,2009-04-26 04:36:05
5523,1,964,9.42,2006-05-31 09:07:08
5524,3,351,6.19,2009-05-02 19:35:21
5525,1,70,13.55,2007-06-22 13:54:06
5526,1,856,15.13,2008-10-08 22:43:54
5527,2,782,8.89,2008-10-01 01:32:09
5528,1,582,18.24,2007-03-22 05:11:12
5529,2,324,16.98,2007-12-01 13:24:13
5530,2,294,5.45,2007-10-22 08:06:44
5531,1,797,5.42,2008-07-14 02:19:23
5532,2,649,13.14,2005-06-06 00:13:56
5533,1,341,9.31,2005-11-15 06:43:00
5534,1,899,15.32,2007-02-01 14:00:46
5535,1,345,13.76,2007-12-23 08:06:05
5536,2,605,17.04,2008-05-21 14:11:23
5537,3,48,9.6,2009-11-03 11:35:34
5538,2,176,6.99,2008-03-13 04:57:16
5539,2,66,19.49,2009-10-08 02:37:45
5540,1,827,5.98,2008-07-22 00:22:07
5541,2,673,10.11,2007-10-22 23:45:07
5542,1,208,17.23,2008-10-07 22:18:08
5543,1,27,9.51,2006-06-21 09:05:51
5544,1,304,12.18,2006-06-13 18:27:31
5545,2,941,5.69,2005-09-30 03:31:02
5546,1,468,5.39,2008-08-01 18:43:34
5547,3,812,12.41,2007-06-08 15:14:44
5548,1,662,12.71,2006-11-08 05:17:44
5549,1,714,10.24,2006-10-17 09:17:52
5550,1,387,18.32,2007-02-02 11:38:55
5551,3,186,6.94,2006-09-25 08:09:00
5552,1,569,8.53,2007-12-22 03:05:53
5553,1,509,10.38,2005-02-28 14:26:05
5554,1,137,15.63,2007-09-07 04:45:46
5555,2,986,15.11,2008-02-04 03:26:23
5556,3,728,12.03,2005-06-14 07:47:40
5557,3,568,15.56,2006-08-30 15:54:18
5558,3,172,6.12,2008-12-29 09:30:54
5559,1,461,14.73,2006-04-16 23:28:41
5560,3,385,17.09,2006-11-10 07:42:25
5561,1,117,9.18,2008-03-03 08:26:54
5562,1,579,11.96,2006-06-30 18:39:04
5563,3,206,10.04,2006-04-08 08:56:12
5564,1,260,14.37,2005-10-12 15:04:08
5565,2,966,15.31,2008-08-30 21:08:59
5566,3,26,6.47,2007-08-01 15:37:57
5567,2,333,12.39,2005-03-10 18:00:14
5568,2,995,13.54,2005-02-10 09:39:49
5569,2,256,16.73,2008-04-17 22:12:43
5570,1,853,19.88,2009-05-22 22:24:19
5571,3,164,7.67,2006-10-18 06:29:09
5572,3,606,14.68,2006-11-19 18:03:13
5573,1,389,14.44,2008-03-25 06:05:05
5574,3,887,18.55,2007-02-23 11:04:33
5575,1,992,15.62,2005-07-25 14:59:15
5576,3,811,6.92,2007-02-01 07:26:10
5577,1,204,12.82,2007-09-06 07:45:10
5578,1,378,18.62,2005-02-06 08:02:06
5579,3,686,8.5,2008-04-29 15:41:40
5580,3,593,13.07,2006-10-18 06:14:17
5581,3,50,14.13,2007-06-25 03:32:49
5582,1,441,16.08,2007-08-25 11:14:02
5583,3,283,15.6,2005-04-25 17:35:25
5584,3,113,5.05,2005-08-29 14:29:11
5585,3,581,6.09,2006-05-11 22:23:03
5586,3,935,16.77,2008-05-25 08:04:00
5587,3,675,14.2,2009-11-10 03:42:13
5588,3,906,12.91,2005-03-17 01:46:02
5589,2,309,14.44,2005-04-05 00:07:42
5590,2,408,7.69,2006-01-25 01:36:44
5591,3,679,8.54,2007-06-01 19:26:22
5592,2,246,5.38,2005-05-30 02:03:19
5593,1,572,17.31,2008-05-16 04:29:06
5594,3,52,9.36,2009-04-05 11:05:56
5595,3,780,18.07,2005-12-15 00:43:26
5596,3,359,19.67,2006-08-19 18:01:18
5597,3,281,18.76,2009-09-04 14:07:37
5598,3,107,13.86,2008-02-03 14:44:22
5599,1,905,16.76,2007-08-23 08:28:25
5600,1,864,12.42,2008-06-19 22:38:33
5601,3,35,15.88,2007-09-13 08:48:49
5602,3,502,17.91,2009-04-20 11:30:13
5603,1,867,14.16,2006-06-13 01:15:04
5604,1,424,9.89,2006-11-02 18:55:39
5605,2,545,7.48,2007-03-01 03:47:10
5606,3,799,17.21,2006-01-07 07:43:56
5607,1,804,6.84,2009-01-15 01:22:02
5608,2,347,14.38,2008-07-12 04:29:10
5609,2,190,12.75,2008-01-30 09:05:09
5610,2,456,11.08,2009-12-12 13:27:27
5611,2,164,18.4,2006-08-24 11:35:11
5612,2,859,7.47,2008-01-07 19:51:26
5613,3,484,6.4,2006-08-08 10:51:09
5614,3,622,13.54,2007-11-12 22:24:25
5615,2,183,18.14,2006-04-14 08:42:33
5616,3,532,13.45,2009-11-27 02:21:05
5617,3,225,13.37,2009-01-16 08:26:39
5618,3,858,11.45,2006-01-11 14:20:34
5619,3,397,7.33,2007-01-27 03:26:46
5620,3,849,13.55,2009-10-22 03:36:39
5621,3,164,14.67,2008-04-28 14:00:15
5622,1,658,15.78,2009-08-01 00:29:05
5623,2,671,8.67,2005-02-21 06:44:04
5624,1,994,8.03,2009-09-03 09:35:06
5625,2,303,9.54,2008-07-19 12:11:00
5626,2,900,19.29,2006-01-06 19:36:40
5627,3,418,7.69,2007-01-01 11:34:16
5628,2,601,15.14,2005-01-16 19:21:11
5629,2,347,7.05,2007-05-05 03:09:53
5630,2,188,18.22,2008-12-26 21:32:25
5631,3,55,8.65,2008-07-22 15:14:54
5632,2,451,8.44,2005-08-22 01:26:44
5633,1,574,7.34,2006-04-16 07:07:22
5634,2,356,18.44,2007-05-31 01:49:37
5635,2,984,9.27,2009-06-26 18:12:22
5636,2,607,18.65,2006-10-19 00:07:49
5637,3,80,14.98,2007-03-04 19:40:06
5638,1,422,14.69,2006-06-08 18:42:30
5639,3,300,13.27,2008-06-12 21:22:14
5640,2,323,12.49,2007-05-30 18:54:23
5641,2,17,10.2,2008-05-23 22:20:53
5642,2,767,14.62,2008-03-23 07:37:29
5643,3,239,12.99,2009-04-16 10:02:55
5644,1,676,9.39,2009-01-26 16:38:26
5645,3,858,19.04,2009-07-01 07:58:14
5646,1,930,10.09,2005-09-02 10:56:38
5647,2,307,10.37,2009-12-14 14:26:57
5648,2,463,18.22,2007-03-28 01:08:55
5649,3,634,9.35,2006-04-05 03:14:44
5650,2,666,15.33,2009-10-11 18:55:55
5651,1,540,16.43,2009-07-20 17:46:44
5652,3,796,14.09,2009-02-09 03:35:29
5653,3,507,11.51,2006-03-10 22:58:39
5654,3,147,15.35,2008-06-06 17:12:35
5655,3,895,15.34,2009-06-14 02:22:11
5656,1,683,7.31,2006-10-25 11:54:19
5657,2,560,10.33,2007-11-23 05:06:28
5658,3,737,16.14,2005-03-12 14:30:09
5659,3,767,17.27,2007-10-10 17:55:35
5660,1,527,7.45,2008-01-30 21:31:27
5661,2,994,12.46,2009-12-09 00:07:13
5662,1,263,13.15,2008-03-02 12:50:57
5663,1,625,18.91,2009-07-04 01:23:22
5664,3,514,18.54,2009-09-19 10:34:36
5665,2,972,18.62,2008-07-22 08:37:11
5666,3,230,19.07,2005-06-18 10:21:14
5667,3,494,14.04,2006-07-25 06:18:37
5668,1,849,19.34,2006-10-09 02:16:30
5669,1,518,18.03,2008-01-03 01:50:07
5670,3,702,8.47,2006-02-12 10:58:19
5671,2,530,9.19,2007-11-08 18:35:19
5672,2,277,8.82,2008-09-06 19:05:09
5673,2,455,18.52,2005-12-18 14:44:09
5674,1,531,7.45,2008-09-26 11:41:59
5675,2,599,6.66,2007-07-26 08:24:52
5676,2,591,5.08,2008-02-16 04:51:04
5677,3,916,6.21,2007-07-13 02:15:58
5678,3,761,12.4,2007-05-06 11:41:23
5679,3,459,8.42,2005-10-09 10:26:54
5680,3,531,12.85,2007-12-01 01:20:09
5681,2,922,13.33,2008-10-08 07:07:58
5682,3,769,9.63,2007-06-04 09:40:11
5683,2,63,14.28,2006-01-14 22:12:34
5684,1,747,16.65,2007-09-07 04:28:46
5685,2,994,18.15,2009-05-23 01:31:40
5686,2,343,6.63,2007-02-25 04:51:30
5687,2,339,13.61,2008-11-14 01:44:38
5688,1,878,14.3,2007-01-01 09:39:44
5689,2,616,16.24,2006-02-03 20:13:43
5690,3,284,14.7,2007-05-22 01:35:41
5691,1,984,15.93,2006-12-24 16:01:11
5692,2,156,16.33,2005-11-14 03:26:40
5693,1,377,13.6,2009-01-10 17:29:08
5694,1,106,19.98,2006-02-08 09:19:37
5695,1,301,7.04,2009-12-27 11:17:03
5696,3,661,10.35,2005-06-16 03:58:49
5697,2,616,10.59,2005-06-29 04:55:50
5698,1,179,8.83,2008-09-21 06:29:53
5699,2,141,6.86,2006-05-21 12:58:18
5700,2,863,19.17,2006-07-16 03:15:49
5701,3,243,11.92,2007-08-31 12:48:11
5702,2,65,13.98,2007-07-19 14:28:46
5703,1,271,5.9,2005-06-24 19:16:47
5704,3,344,15.21,2009-07-24 04:35:49
5705,3,316,9.09,2006-01-21 23:42:18
5706,2,587,19.93,2007-01-26 06:06:19
5707,1,429,13.33,2006-05-02 01:48:56
5708,2,721,17.88,2008-04-01 05:00:42
5709,2,816,10.15,2009-11-28 18:40:38
5710,1,141,5.78,2005-06-01 09:29:04
5711,1,741,16.43,2007-04-10 17:59:44
5712,1,349,18.05,2008-01-07 23:29:37
5713,1,507,11.84,2009-11-13 14:03:39
5714,1,101,14.61,2005-08-04 06:07:55
5715,3,632,11.71,2009-07-17 21:35:47
5716,3,543,17.83,2005-09-21 02:33:28
5717,3,250,8.57,2006-09-29 09:46:45
5718,3,108,16.42,2005-10-13 19:02:09
5719,3,77,6.26,2007-10-01 17:05:19
5720,2,802,19.47,2008-06-01 20:36:28
5721,1,23,17.76,2005-09-17 14:25:45
5722,2,857,17.21,2006-12-20 05:21:00
5723,1,268,9.51,2006-06-01 10:50:05
5724,2,876,9.7,2009-08-15 12:41:41
5725,2,709,17.99,2007-05-18 23:22:46
5726,2,723,16.13,2007-08-01 05:28:17
5727,3,609,7.37,2008-08-07 17:29:02
5728,2,747,8.33,2008-07-15 00:57:24
5729,1,98,13.73,2007-03-18 06:29:41
5730,1,452,6.98,2006-03-27 00:59:01
5731,3,339,14.04,2006-05-13 18:18:57
5732,2,124,10.76,2006-02-07 08:38:48
5733,1,811,6.29,2005-01-07 14:48:56
5734,3,62,12.68,2006-05-14 18:18:48
5735,3,177,8.94,2006-04-05 01:34:02
5736,3,777,15.2,2008-07-03 04:56:30
5737,3,947,10.43,2008-05-18 14:13:08
5738,3,292,10.09,2007-09-16 12:36:47
5739,1,220,8.69,2005-02-24 18:34:57
5740,2,198,19.69,2006-01-25 16:09:19
5741,3,879,5.66,2005-12-31 10:16:12
5742,2,578,8.19,2007-10-09 05:10:37
5743,3,671,13.35,2008-02-02 21:30:25
5744,1,816,7.88,2005-08-12 12:42:43
5745,2,385,15.39,2006-10-15 12:01:25
5746,3,748,14.59,2009-09-16 15:46:16
5747,1,365,13.03,2007-12-11 20:56:55
5748,3,601,5.35,2009-11-20 03:00:40
5749,2,618,9.53,2009-04-06 00:38:22
5750,2,494,9.89,2008-08-06 19:16:32
5751,1,887,19.74,2008-09-22 02:55:59
5752,3,331,12.63,2007-01-11 18:36:40
5753,1,606,19.07,2007-02-01 10:48:02
5754,3,478,8.3,2008-11-27 02:24:23
5755,1,48,16.18,2007-05-17 17:59:44
5756,1,815,11.78,2009-02-16 23:51:21
5757,1,963,19.36,2009-12-28 19:28:09
5758,3,293,7.62,2009-04-15 09:09:15
5759,3,683,13.75,2007-01-21 12:26:29
5760,2,81,12.5,2008-03-10 04:12:51
5761,3,686,17.82,2007-02-15 04:25:33
5762,3,326,15.74,2005-01-10 17:28:37
5763,1,354,13.37,2007-08-30 02:11:23
5764,1,528,5.47,2006-01-08 15:03:08
5765,1,995,13.16,2009-11-30 08:12:06
5766,2,69,6.91,2008-11-04 18:06:56
5767,3,465,14.03,2009-04-07 09:17:10
5768,2,820,12.87,2007-03-11 09:58:36
5769,2,552,14.5,2006-11-30 06:20:48
5770,2,834,15.67,2005-08-30 11:49:12
5771,2,376,19.81,2006-05-07 22:34:52
5772,2,337,14.68,2006-03-20 18:56:22
5773,3,564,5.56,2005-04-29 14:40:15
5774,3,352,12.79,2007-01-21 11:01:15
5775,3,66,17.86,2006-09-20 11:24:15
5776,2,199,12.44,2007-05-18 15:52:13
5777,3,642,19.93,2005-10-18 23:42:45
5778,3,734,12.08,2005-09-22 19:08:44
5779,1,734,5.01,2005-04-21 17:24:25
5780,3,282,19.55,2008-02-25 17:40:56
5781,1,869,12.94,2006-09-04 23:24:08
5782,3,96,5.45,2009-12-13 03:14:39
5783,1,752,16.54,2006-04-27 15:00:22
5784,3,377,19.41,2009-02-21 17:54:48
5785,2,986,16.37,2009-04-18 09:49:12
5786,2,946,9.14,2008-06-25 06:33:12
5787,1,701,12.57,2008-03-25 19:25:11
5788,1,510,18.71,2005-04-15 06:45:29
5789,1,85,9.49,2006-09-27 03:15:37
5790,2,492,9.62,2009-10-22 15:26:07
5791,1,448,11.72,2007-04-01 04:03:02
5792,2,727,13.83,2008-02-23 14:56:04
5793,2,775,6.7,2009-03-06 06:20:31
5794,1,230,9.42,2007-10-17 15:49:51
5795,2,124,11.96,2006-11-06 15:32:51
5796,1,247,7.31,2009-02-06 23:03:11
5797,3,125,5.24,2009-06-27 02:18:07
5798,2,700,16.88,2007-08-12 01:25:56
5799,1,192,17.14,2007-01-08 14:16:33
5800,1,348,19.13,2007-03-11 14:18:04
5801,1,863,12.02,2009-02-24 10:36:10
5802,3,218,16.79,2007-06-10 03:08:44
5803,2,18,12.55,2005-10-19 10:37:15
5804,2,752,11.91,2007-05-13 08:07:00
5805,1,379,19.66,2009-05-20 23:22:12
5806,3,801,7.44,2008-06-15 03:00:17
5807,1,202,11.3,2006-06-19 20:53:16
5808,3,731,10.33,2009-04-28 00:23:28
5809,3,510,11.32,2009-02-05 05:51:58
5810,2,998,9.4,2008-02-03 07:18:56
5811,2,408,14.91,2006-07-15 16:02:51
5812,2,557,18.09,2008-07-22 01:40:38
5813,2,585,5.32,2007-04-25 03:00:11
5814,1,918,12.89,2006-07-13 19:08:34
